  1.00740E-02  3.00712E+02  1.50831E-09  1.61179E+21  9.51592E+17  2.41305E-02  8.25999E+17  1.36752E+21  1.73070E+20  6.15589E+12  6.15589E+12  1.09286E+13  1.38319E+12  2.27394E+11  1.18240E+13  4.74708E+11
  1.05340E-02  3.00700E+02  1.50835E-09  1.61451E+21  9.50019E+17  2.40906E-02  8.24634E+17  1.36522E+21  1.72653E+20  6.14517E+12  6.14517E+12  1.09105E+13  1.37989E+12  2.27785E+11  1.18044E+13  4.74174E+11
  1.09940E-02  3.00688E+02  1.50839E-09  1.61723E+21  9.48449E+17  2.40508E-02  8.23271E+17  1.36291E+21  1.72237E+20  6.13448E+12  6.13448E+12  1.08923E+13  1.37661E+12  2.28175E+11  1.17848E+13  4.73640E+11
  1.14540E-02  3.00677E+02  1.50843E-09  1.61995E+21  9.46881E+17  2.40111E-02  8.21910E+17  1.36062E+21  1.71822E+20  6.12380E+12  6.12380E+12  1.08743E+13  1.37333E+12  2.28564E+11  1.17653E+13  4.73107E+11
  1.19140E-02  3.00665E+02  1.50847E-09  1.62266E+21  9.45316E+17  2.39714E-02  8.20551E+17  1.35832E+21  1.71409E+20  6.11315E+12  6.11315E+12  1.08562E+13  1.37006E+12  2.28953E+11  1.17459E+13  4.72575E+11
  1.23740E-02  3.00654E+02  1.50851E-09  1.62536E+21  9.43754E+17  2.39318E-02  8.19195E+17  1.35603E+21  1.70996E+20  6.10251E+12  6.10251E+12  1.08382E+13  1.36680E+12  2.29341E+11  1.17264E+13  4.72044E+11
  1.28340E-02  3.00642E+02  1.50855E-09  1.62806E+21  9.42194E+17  2.38922E-02  8.17841E+17  1.35375E+21  1.70585E+20  6.09190E+12  6.09190E+12  1.08202E+13  1.36356E+12  2.29728E+11  1.17070E+13  4.71514E+11
  1.32940E-02  3.00630E+02  1.50859E-09  1.63075E+21  9.40637E+17  2.38528E-02  8.16489E+17  1.35146E+21  1.70176E+20  6.08130E+12  6.08130E+12  1.08023E+13  1.36032E+12  2.30114E+11  1.16876E+13  4.70984E+11
  1.37540E-02  3.00619E+02  1.50863E-09  1.63344E+21  9.39082E+17  2.38133E-02  8.15140E+17  1.34918E+21  1.69767E+20  6.07072E+12  6.07072E+12  1.07844E+13  1.35709E+12  2.30500E+11  1.16683E+13  4.70455E+11
  1.42140E-02  3.00607E+02  1.50867E-09  1.63613E+21  9.37530E+17  2.37740E-02  8.13792E+17  1.34691E+21  1.69360E+20  6.06017E+12  6.06017E+12  1.07665E+13  1.35387E+12  2.30885E+11  1.16490E+13  4.69927E+11
  1.46740E-02  3.00596E+02  1.50871E-09  1.63880E+21  9.35980E+17  2.37347E-02  8.12447E+17  1.34464E+21  1.68954E+20  6.04963E+12  6.04963E+12  1.07486E+13  1.35066E+12  2.31269E+11  1.16297E+13  4.69399E+11
  1.51340E-02  3.00584E+02  1.50875E-09  1.64148E+21  9.34433E+17  2.36955E-02  8.11104E+17  1.34237E+21  1.68550E+20  6.03911E+12  6.03911E+12  1.07308E+13  1.34746E+12  2.31653E+11  1.16105E+13  4.68872E+11
  1.55940E-02  3.00573E+02  1.50879E-09  1.64415E+21  9.32888E+17  2.36563E-02  8.09763E+17  1.34011E+21  1.68146E+20  6.02861E+12  6.02861E+12  1.07129E+13  1.34427E+12  2.32036E+11  1.15913E+13  4.68347E+11
  1.60540E-02  3.00561E+02  1.50883E-09  1.64681E+21  9.31346E+17  2.36172E-02  8.08425E+17  1.33785E+21  1.67744E+20  6.01813E+12  6.01813E+12  1.06952E+13  1.34109E+12  2.32418E+11  1.15722E+13  4.67821E+11
  1.65140E-02  3.00550E+02  1.50887E-09  1.64947E+21  9.29806E+17  2.35782E-02  8.07088E+17  1.33559E+21  1.67343E+20  6.00767E+12  6.00767E+12  1.06774E+13  1.33792E+12  2.32800E+11  1.15530E+13  4.67297E+11
  1.69740E-02  3.00538E+02  1.50891E-09  1.65212E+21  9.28269E+17  2.35392E-02  8.05754E+17  1.33334E+21  1.66943E+20  5.99723E+12  5.99723E+12  1.06597E+13  1.33476E+12  2.33180E+11  1.15339E+13  4.66773E+11
  1.74340E-02  3.00527E+02  1.50896E-09  1.65477E+21  9.26735E+17  2.35003E-02  8.04422E+17  1.33109E+21  1.66544E+20  5.98680E+12  5.98680E+12  1.06420E+13  1.33161E+12  2.33561E+11  1.15149E+13  4.66250E+11
  1.78940E-02  3.00515E+02  1.50900E-09  1.65742E+21  9.25203E+17  2.34615E-02  8.03092E+17  1.32885E+21  1.66147E+20  5.97640E+12  5.97640E+12  1.06243E+13  1.32847E+12  2.33940E+11  1.14959E+13  4.65728E+11
  1.83540E-02  3.00503E+02  1.50904E-09  1.66005E+21  9.23673E+17  2.34227E-02  8.01764E+17  1.32660E+21  1.65751E+20  5.96602E+12  5.96602E+12  1.06067E+13  1.32533E+12  2.34319E+11  1.14769E+13  4.65206E+11
  1.88140E-02  3.00492E+02  1.50908E-09  1.66269E+21  9.22146E+17  2.33840E-02  8.00439E+17  1.32437E+21  1.65356E+20  5.95565E+12  5.95565E+12  1.05891E+13  1.32221E+12  2.34697E+11  1.14580E+13  4.64686E+11
  1.92740E-02  3.00480E+02  1.50912E-09  1.66532E+21  9.20622E+17  2.33453E-02  7.99115E+17  1.32213E+21  1.64962E+20  5.94531E+12  5.94531E+12  1.05715E+13  1.31910E+12  2.35075E+11  1.14391E+13  4.64166E+11
  1.97340E-02  3.00469E+02  1.50916E-09  1.66794E+21  9.19100E+17  2.33067E-02  7.97794E+17  1.31990E+21  1.64569E+20  5.93498E+12  5.93498E+12  1.05540E+13  1.31599E+12  2.35451E+11  1.14202E+13  4.63647E+11
  2.01940E-02  3.00458E+02  1.50920E-09  1.67056E+21  9.17580E+17  2.32682E-02  7.96475E+17  1.31768E+21  1.64178E+20  5.92467E+12  5.92467E+12  1.05364E+13  1.31290E+12  2.35827E+11  1.14013E+13  4.63128E+11
  2.06540E-02  3.00446E+02  1.50924E-09  1.67317E+21  9.16063E+17  2.32298E-02  7.95159E+17  1.31545E+21  1.63788E+20  5.91438E+12  5.91438E+12  1.05190E+13  1.30981E+12  2.36203E+11  1.13825E+13  4.62610E+11
