4.140000e-04 2.997650e+03 2.267235e+03 4.205030e+03 4.960170e+03 2.490690e+02 4.648975e+02 0.000000e+00 2.376795e+02 3.457910e+01 7.146270e+02 9.560430e+01 6.067615e+00 1.330060e+02 1.887009e+02 5.842345e+04 5.905165e+03 7.649560e+17
8.740000e-04 2.995295e+03 2.264055e+03 4.201730e+03 4.959880e+03 2.486770e+02 4.607215e+02 0.000000e+00 2.370405e+02 3.465370e+01 7.069925e+02 9.558930e+01 6.079115e+00 1.331480e+02 1.876313e+02 5.825765e+04 5.925025e+03 1.527525e+18
1.334000e-03 2.992960e+03 2.260710e+03 4.198450e+03 4.959580e+03 2.482890e+02 4.565470e+02 0.000000e+00 2.364800e+02 3.472675e+01 6.997220e+02 9.557430e+01 6.090480e+00 1.332880e+02 1.866767e+02 5.810925e+04 5.943810e+03 2.287645e+18
1.794000e-03 2.990650e+03 2.257350e+03 4.195210e+03 4.959290e+03 2.479050e+02 4.521600e+02 0.000000e+00 2.359900e+02 3.479805e+01 6.923820e+02 9.555940e+01 6.103395e+00 1.334240e+02 1.857813e+02 5.796975e+04 5.958760e+03 3.045820e+18
2.254000e-03 2.988360e+03 2.254055e+03 4.192000e+03 4.958990e+03 2.475260e+02 4.477125e+02 0.000000e+00 2.354990e+02 3.486770e+01 6.853070e+02 9.554440e+01 6.111685e+00 1.335560e+02 1.848773e+02 5.782845e+04 5.975635e+03 3.801280e+18
2.714000e-03 2.986090e+03 2.250635e+03 4.188820e+03 4.958690e+03 2.471500e+02 4.432930e+02 0.000000e+00 2.350730e+02 3.493580e+01 6.785760e+02 9.552950e+01 6.119975e+00 1.336860e+02 1.839890e+02 5.768940e+04 5.991385e+03 4.554330e+18
3.174000e-03 2.983845e+03 2.247265e+03 4.185665e+03 4.958400e+03 2.467780e+02 4.387460e+02 0.000000e+00 2.346655e+02 3.500240e+01 6.715240e+02 9.551450e+01 6.126570e+00 1.338120e+02 1.830897e+02 5.754820e+04 6.005740e+03 5.304660e+18
3.634000e-03 2.981620e+03 2.243780e+03 4.182550e+03 4.958100e+03 2.464100e+02 4.339520e+02 0.000000e+00 2.343020e+02 3.506745e+01 6.645915e+02 9.549960e+01 6.136065e+00 1.339360e+02 1.821793e+02 5.740500e+04 6.019810e+03 6.053250e+18
4.094000e-03 2.979420e+03 2.240345e+03 4.179455e+03 4.957800e+03 2.460455e+02 4.289500e+02 0.000000e+00 2.339935e+02 3.513110e+01 6.578480e+02 9.548470e+01 6.146090e+00 1.340560e+02 1.812523e+02 5.725875e+04 6.033630e+03 6.800205e+18
4.554000e-03 2.977240e+03 2.236845e+03 4.176390e+03 4.957500e+03 2.456850e+02 4.237095e+02 0.000000e+00 2.336750e+02 3.519330e+01 6.512800e+02 9.546970e+01 6.154145e+00 1.341730e+02 1.803662e+02 5.711865e+04 6.049500e+03 7.543170e+18
5.014000e-03 2.975070e+03 2.233110e+03 4.173350e+03 4.957200e+03 2.453270e+02 4.181615e+02 0.000000e+00 2.333740e+02 3.525430e+01 6.447115e+02 9.545480e+01 6.161285e+00 1.342885e+02 1.794807e+02 5.697825e+04 6.064090e+03 8.284455e+18
5.474000e-03 2.972925e+03 2.229330e+03 4.170350e+03 4.956900e+03 2.449735e+02 4.117725e+02 0.000000e+00 2.331435e+02 3.531365e+01 6.382545e+02 9.543990e+01 6.168255e+00 1.344000e+02 1.786225e+02 5.684185e+04 6.079780e+03 9.022285e+18
5.934000e-03 2.970800e+03 2.225305e+03 4.167360e+03 4.956600e+03 2.446225e+02 4.054085e+02 0.000000e+00 2.328640e+02 3.537200e+01 6.319270e+02 9.542490e+01 6.176245e+00 1.345100e+02 1.777765e+02 5.670705e+04 6.092875e+03 9.757635e+18
6.394000e-03 2.968690e+03 2.221130e+03 4.164405e+03 4.956300e+03 2.442755e+02 3.982265e+02 0.000000e+00 2.325860e+02 3.542885e+01 6.255460e+02 9.541000e+01 6.182755e+00 1.346170e+02 1.768993e+02 5.656700e+04 6.108835e+03 1.049235e+19
6.854000e-03 2.966605e+03 2.217010e+03 4.161485e+03 4.955990e+03 2.439325e+02 3.906420e+02 0.000000e+00 2.323325e+02 3.548430e+01 6.192775e+02 9.539510e+01 6.189910e+00 1.347210e+02 1.760157e+02 5.642555e+04 6.127000e+03 1.122615e+19
7.314000e-03 2.964540e+03 2.213025e+03 4.158585e+03 4.955690e+03 2.435925e+02 3.819125e+02 0.000000e+00 2.320755e+02 3.553855e+01 6.131760e+02 9.538010e+01 6.194555e+00 1.348220e+02 1.751739e+02 5.629045e+04 6.142150e+03 1.195800e+19
7.774000e-03 2.962495e+03 2.209530e+03 4.155715e+03 4.955390e+03 2.432565e+02 3.717305e+02 0.000000e+00 2.317730e+02 3.559145e+01 6.073485e+02 9.536520e+01 6.201880e+00 1.349215e+02 1.743116e+02 5.615175e+04 6.157105e+03 1.268595e+19
8.234000e-03 2.960470e+03 2.206850e+03 4.152875e+03 4.955090e+03 2.429235e+02 3.596975e+02 0.000000e+00 2.315200e+02 3.564310e+01 6.015600e+02 9.535030e+01 6.209675e+00 1.350180e+02 1.734546e+02 5.601355e+04 6.174585e+03 1.341045e+19
8.694000e-03 2.958450e+03 2.204270e+03 4.150050e+03 4.954780e+03 2.425930e+02 3.454810e+02 0.000000e+00 2.312045e+02 3.569390e+01 5.957825e+02 9.533540e+01 6.217045e+00 1.351130e+02 1.725488e+02 5.586710e+04 6.186610e+03 1.413180e+19
9.154000e-03 2.956455e+03 2.201960e+03 4.147240e+03 4.954480e+03 2.422650e+02 3.277895e+02 0.000000e+00 2.309555e+02 3.574360e+01 5.900635e+02 9.532050e+01 6.223625e+00 1.352055e+02 1.716862e+02 5.572730e+04 6.201945e+03 1.485250e+19
9.614000e-03 2.954490e+03 2.199545e+03 4.144480e+03 4.954170e+03 2.419420e+02 3.199325e+02 0.000000e+00 2.306500e+02 3.579170e+01 5.843900e+02 9.530560e+01 6.229035e+00 1.352950e+02 1.708603e+02 5.559305e+04 6.216275e+03 1.557140e+19
1.007400e-02 2.952540e+03 2.197290e+03 4.141750e+03 4.953870e+03 2.416225e+02 3.166805e+02 0.000000e+00 2.303820e+02 3.583860e+01 5.787820e+02 9.529060e+01 6.234965e+00 1.353820e+02 1.699735e+02 5.544865e+04 6.233465e+03 1.629185e+19
1.053400e-02 2.950595e+03 2.195190e+03 4.139025e+03 4.953560e+03 2.413045e+02 3.146880e+02 0.000000e+00 2.301090e+02 3.588480e+01 5.734090e+02 9.527570e+01 6.241150e+00 1.354685e+02 1.691104e+02 5.530765e+04 6.248595e+03 1.701005e+19
1.099400e-02 2.948680e+03 2.193190e+03 4.136335e+03 4.953260e+03 2.409905e+02 3.127560e+02 0.000000e+00 2.297935e+02 3.592960e+01 5.681945e+02 9.526080e+01 6.248115e+00 1.355520e+02 1.682127e+02 5.516070e+04 6.263085e+03 1.772765e+19
1.145400e-02 2.946785e+03 2.191220e+03 4.133680e+03 4.952950e+03 2.406810e+02 3.111325e+02 0.000000e+00 2.294320e+02 3.597320e+01 5.630285e+02 9.524590e+01 6.254150e+00 1.356330e+02 1.673918e+02 5.502590e+04 6.276280e+03 1.843720e+19
1.191400e-02 2.944895e+03 2.189030e+03 4.131025e+03 4.952650e+03 2.403720e+02 3.096545e+02 0.000000e+00 2.291390e+02 3.601625e+01 5.579685e+02 9.523100e+01 6.260355e+00 1.357125e+02 1.665682e+02 5.489040e+04 6.287510e+03 1.914735e+19
1.237400e-02 2.943020e+03 2.186940e+03 4.128390e+03 4.952340e+03 2.400660e+02 3.083555e+02 0.000000e+00 2.287165e+02 3.605825e+01 5.527155e+02 9.521610e+01 6.266730e+00 1.357900e+02 1.657636e+02 5.475765e+04 6.299625e+03 1.985775e+19
1.283400e-02 2.941150e+03 2.185020e+03 4.125775e+03 4.952030e+03 2.397610e+02 3.070035e+02 0.000000e+00 2.283410e+02 3.609955e+01 5.476275e+02 9.520120e+01 6.271800e+00 1.358670e+02 1.649427e+02 5.462190e+04 6.314395e+03 2.056435e+19
