7.774000e-03 3.429465e+20 1.578140e+21 4.077980e+20 9.481145e+00 3.584515e+20 7.375080e+20 2.915625e+13 3.405350e+13 9.923880e+13 7.503325e+12 7.856745e+10 3.781190e+12 2.566990e-08 4.208030e+14 2.725720e+13 4.274450e+13 3.507265e+11 7.723220e+13 1.101242e+14 4.330632e+13
8.234000e-03 3.397470e+20 1.623580e+21 3.606535e+20 8.467485e+00 3.165825e+20 7.471640e+20 2.871060e+13 3.363145e+13 9.930485e+13 7.361805e+12 8.163645e+10 3.871725e+12 -2.122585e-07 4.208030e+14 2.639825e+13 4.221960e+13 3.639945e+11 7.691405e+13 1.096500e+14 4.276503e+13
8.694000e-03 3.368760e+20 1.668935e+21 3.154905e+20 7.477385e+00 2.765730e+20 7.551735e+20 2.835415e+13 3.315820e+13 9.884345e+13 7.239685e+12 8.448820e+10 3.958455e+12 -1.337955e-07 4.208030e+14 2.540850e+13 4.154325e+13 3.776585e+11 7.633710e+13 1.090713e+14 4.218204e+13
9.154000e-03 3.338245e+20 1.714160e+21 2.643155e+20 6.332340e+00 2.313570e+20 7.614800e+20 2.785055e+13 3.256270e+13 9.763110e+13 7.123935e+12 8.720310e+10 4.041135e+12 -6.541265e-08 4.208030e+14 2.439055e+13 4.094140e+13 3.922050e+11 7.572485e+13 1.080016e+14 4.157105e+13
9.614000e-03 3.316830e+20 1.758845e+21 2.165830e+20 5.241590e+00 1.893015e+20 7.664975e+20 2.739030e+13 3.196195e+13 9.649300e+13 6.968060e+12 9.022285e+10 4.129730e+12 -7.448635e-07 4.208030e+14 2.317975e+13 4.032855e+13 4.052180e+11 7.498005e+13 1.065801e+14 4.089017e+13
1.007400e-02 3.293725e+20 1.801905e+21 1.687430e+20 4.125775e+00 1.472690e+20 7.696750e+20 2.671300e+13 3.122855e+13 9.553800e+13 6.844890e+12 9.325375e+10 4.218690e+12 2.960135e-07 4.208030e+14 2.179650e+13 3.962495e+13 4.170205e+11 7.403414e+13 1.052543e+14 4.023254e+13
1.053400e-02 3.253500e+20 1.844325e+21 1.209425e+20 2.987645e+00 1.053930e+20 7.708565e+20 2.604640e+13 3.045770e+13 9.412140e+13 6.720650e+12 9.632780e+10 4.294795e+12 4.346630e-08 4.202890e+14 2.024240e+13 3.889735e+13 4.289630e+11 7.296515e+13 1.037938e+14 3.944645e+13
1.099400e-02 3.224285e+20 1.887015e+21 7.793010e+19 1.943145e+00 6.781650e+19 7.689555e+20 2.537715e+13 2.963205e+13 9.254975e+13 6.578005e+12 9.921300e+10 4.373050e+12 -1.314950e-07 3.786070e+14 1.899085e+13 3.823745e+13 4.419490e+11 7.194550e+13 1.021172e+14 3.884363e+13
1.145400e-02 3.189605e+20 1.928160e+21 5.888295e+19 1.474320e+00 5.120950e+19 7.604810e+20 2.460970e+13 2.897445e+13 9.055375e+13 6.438325e+12 1.020970e+11 4.454210e+12 3.223200e-08 2.818655e+14 1.824385e+13 3.750535e+13 4.553530e+11 7.038026e+13 1.004680e+14 3.805611e+13
1.191400e-02 3.148625e+20 1.968020e+21 5.288575e+19 1.325895e+00 4.598480e+19 7.399110e+20 2.397255e+13 2.826080e+13 8.876245e+13 6.311030e+12 1.047980e+11 4.522300e+12 -7.110425e-08 2.416640e+14 1.770510e+13 3.660745e+13 4.685115e+11 6.913616e+13 9.828032e+13 3.725276e+13
1.237400e-02 3.098770e+20 2.010230e+21 4.918695e+19 1.234160e+00 4.276345e+19 7.054295e+20 2.328250e+13 2.741255e+13 8.660195e+13 6.172805e+12 1.073220e+11 4.584210e+12 -5.900170e-07 2.156215e+14 1.717405e+13 3.585860e+13 4.798205e+11 6.742625e+13 9.613982e+13 3.654212e+13
1.283400e-02 3.050025e+20 2.048485e+21 4.620645e+19 1.160130e+00 4.016825e+19 6.718425e+20 2.259660e+13 2.666230e+13 8.434875e+13 6.052760e+12 1.101510e+11 4.636390e+12 1.659770e-08 1.952715e+14 1.674875e+13 3.507975e+13 4.929480e+11 6.585445e+13 9.406155e+13 3.583117e+13
1.329400e-02 3.010225e+20 2.085425e+21 4.403810e+19 1.106215e+00 3.828060e+19 6.396300e+20 2.184335e+13 2.595865e+13 8.167950e+13 5.905820e+12 1.125650e+11 4.703345e+12 3.279410e-09 1.800350e+14 1.643100e+13 3.429050e+13 5.064550e+11 6.412862e+13 9.184795e+13 3.494065e+13
1.375400e-02 2.961975e+20 2.122070e+21 4.217985e+19 1.059965e+00 3.666300e+19 6.104890e+20 2.116800e+13 2.512510e+13 7.889205e+13 5.777250e+12 1.150925e+11 4.770825e+12 -5.105770e-08 1.670690e+14 1.611385e+13 3.349130e+13 5.181760e+11 6.268630e+13 8.909875e+13 3.418639e+13
1.421400e-02 2.909780e+20 2.156605e+21 4.052515e+19 1.018755e+00 3.522280e+19 5.808580e+20 2.046680e+13 2.423430e+13 7.601265e+13 5.639565e+12 1.175335e+11 4.838710e+12 -4.244400e-09 1.562645e+14 1.584560e+13 3.273000e+13 5.302020e+11 6.057014e+13 8.581693e+13 3.340225e+13
1.467400e-02 2.859570e+20 2.190570e+21 3.905995e+19 9.822345e-01 3.394770e+19 5.552340e+20 1.985355e+13 2.333435e+13 7.293170e+13 5.514970e+12 1.200660e+11 4.895795e+12 -2.439895e-07 1.462655e+14 1.557960e+13 3.198315e+13 5.409165e+11 5.867495e+13 8.259268e+13 3.271661e+13
1.513400e-02 2.812470e+20 2.222635e+21 3.765450e+19 9.471830e-01 3.272465e+19 5.290415e+20 1.917550e+13 2.260285e+13 6.998355e+13 5.386225e+12 1.226770e+11 4.950600e+12 -7.089285e-07 1.369420e+14 1.532370e+13 3.127345e+13 5.527405e+11 5.667370e+13 7.910431e+13 3.204930e+13
1.559400e-02 2.763945e+20 2.252900e+21 3.643960e+19 9.168670e-01 3.166755e+19 5.048075e+20 1.848130e+13 2.191865e+13 6.689865e+13 5.267905e+12 1.251660e+11 5.004375e+12 2.418125e-08 1.290725e+14 1.509345e+13 3.045810e+13 5.621855e+11 5.471195e+13 7.568552e+13 3.132909e+13
1.605400e-02 2.710695e+20 2.283955e+21 3.522535e+19 8.865500e-01 3.061110e+19 4.834200e+20 1.780180e+13 2.112525e+13 6.359985e+13 5.134750e+12 1.274980e+11 5.058900e+12 -2.112055e-07 1.214730e+14 1.485860e+13 2.967215e+13 5.707645e+11 5.263795e+13 7.225578e+13 3.052833e+13
1.651400e-02 2.664465e+20 2.312030e+21 3.410030e+19 8.584465e-01 2.963235e+19 4.635775e+20 1.712760e+13 2.036070e+13 6.065560e+13 5.017460e+12 1.298425e+11 5.112415e+12 1.062300e-07 1.143600e+14 1.464570e+13 2.895085e+13 5.822210e+11 5.073940e+13 6.913027e+13 2.969772e+13
1.697400e-02 2.615810e+20 2.339320e+21 3.308670e+19 8.331135e-01 2.875050e+19 4.432730e+20 1.650360e+13 1.966240e+13 5.764055e+13 4.885290e+12 1.319070e+11 5.162800e+12 2.788910e-07 1.081265e+14 1.442920e+13 2.826215e+13 5.933165e+11 4.881411e+13 6.586060e+13 2.903538e+13
1.743400e-02 2.576040e+20 2.365115e+21 3.210990e+19 8.086910e-01 2.790085e+19 4.246375e+20 1.591175e+13 1.890395e+13 5.479115e+13 4.775335e+12 1.341455e+11 5.211510e+12 5.151310e-07 1.023415e+14 1.422860e+13 2.754315e+13 6.022250e+11 4.669970e+13 6.293147e+13 2.836075e+13
1.789400e-02 2.527575e+20 2.390300e+21 3.114435e+19 7.845405e-01 2.706100e+19 4.059050e+20 1.535870e+13 1.813020e+13 5.223660e+13 4.668895e+12 1.361890e+11 5.261100e+12 -1.153440e-07 9.662245e+13 1.402275e+13 2.685040e+13 6.113795e+11 4.473107e+13 5.999597e+13 2.763860e+13
1.835400e-02 2.478940e+20 2.414165e+21 3.021765e+19 7.613510e-01 2.625505e+19 3.887105e+20 1.480790e+13 1.748040e+13 4.980730e+13 4.549430e+12 1.387475e+11 5.304035e+12 1.248305e-07 9.139805e+13 1.382480e+13 2.617055e+13 6.197045e+11 4.286237e+13 5.731221e+13 2.697027e+13
1.881400e-02 2.435915e+20 2.436805e+21 2.931585e+19 7.387755e-01 2.547070e+19 3.723165e+20 1.422920e+13 1.676960e+13 4.745310e+13 4.446450e+12 1.408845e+11 5.346470e+12 1.872510e-08 8.639865e+13 1.363360e+13 2.557310e+13 6.305260e+11 4.105975e+13 5.482401e+13 2.632296e+13
1.927400e-02 2.394710e+20 2.458200e+21 2.847000e+19 7.175925e-01 2.473510e+19 3.564720e+20 1.375455e+13 1.610165e+13 4.520135e+13 4.373260e+12 1.432320e+11 5.381055e+12 -6.754585e-08 8.163720e+13 1.344530e+13 2.492325e+13 6.402870e+11 3.931142e+13 5.242527e+13 2.571452e+13
1.973400e-02 2.361210e+20 2.480315e+21 2.765615e+19 6.972045e-01 2.402740e+19 3.421660e+20 1.325330e+13 1.548625e+13 4.318680e+13 4.275650e+12 1.452465e+11 5.415420e+12 2.304420e-07 7.723185e+13 1.325750e+13 2.429000e+13 6.490970e+11 3.749018e+13 5.010220e+13 2.512192e+13
2.019400e-02 2.320400e+20 2.500375e+21 2.684660e+19 6.769160e-01 2.332345e+19 3.289255e+20 1.274805e+13 1.485415e+13 4.120880e+13 4.185175e+12 1.471315e+11 5.459385e+12 -5.214660e-07 7.316240e+13 1.308555e+13 2.368760e+13 6.581570e+11 3.584122e+13 4.786444e+13 2.453990e+13
2.065400e-02 2.280670e+20 2.522165e+21 2.608840e+19 6.579075e-01 2.266415e+19 3.154475e+20 1.226980e+13 1.430350e+13 3.939535e+13 4.092015e+12 1.489535e+11 5.493660e+12 -8.372275e-08 6.933890e+13 1.292045e+13 2.313545e+13 6.677595e+11 3.418748e+13 4.582683e+13 2.391706e+13
2.111400e-02 2.241710e+20 2.541945e+21 2.532550e+19 6.387750e-01 2.200085e+19 3.035060e+20 1.177090e+13 1.371380e+13 3.771695e+13 3.997710e+12 1.507330e+11 5.526490e+12 -7.783675e-07 6.549930e+13 1.275735e+13 2.253765e+13 6.764275e+11 3.274005e+13 4.388451e+13 2.332893e+13
2.157400e-02 2.211420e+20 2.560500e+21 2.462935e+19 6.213100e-01 2.139555e+19 2.913600e+20 1.133490e+13 1.319270e+13 3.603495e+13 3.902080e+12 1.523300e+11 5.562325e+12 -4.391770e-07 6.212025e+13 1.259595e+13 2.194980e+13 6.853870e+11 3.140245e+13 4.219670e+13 2.279272e+13
2.203400e-02 2.172720e+20 2.578225e+21 2.400420e+19 6.056250e-01 2.085210e+19 2.801815e+20 1.090680e+13 1.268550e+13 3.439945e+13 3.803745e+12 1.542055e+11 5.587485e+12 5.974500e-07 5.909435e+13 1.244620e+13 2.139690e+13 6.927445e+11 3.010136e+13 4.052740e+13 2.219774e+13
2.249400e-02 2.134850e+20 2.594720e+21 2.337495e+19 5.898295e-01 2.030505e+19 2.690165e+20 1.048695e+13 1.220610e+13 3.292600e+13 3.713950e+12 1.557645e+11 5.619590e+12 -1.347655e-06 5.620900e+13 1.229310e+13 2.086320e+13 7.004605e+11 2.877461e+13 3.891224e+13 2.168329e+13
