4.140000e-04 5.850760e+20 6.251015e+20 1.474725e+21 2.797370e+01 1.329130e+21 1.078330e+20 5.862760e+12 6.379555e+12 1.719445e+13 7.524035e+12 3.171160e+10 1.678765e+12 2.863125e-08 4.208030e+14 3.959740e+13 9.575935e+13 9.078890e+10 4.814350e+13 1.330832e+13 2.563389e+13 4.814351e+13
8.740000e-04 5.657175e+20 6.636140e+20 1.377955e+21 2.658985e+01 1.239565e+21 2.006995e+20 1.125840e+13 1.224825e+13 3.333845e+13 7.211350e+12 3.447510e+10 1.771970e+12 -5.975635e-09 4.208030e+14 3.900830e+13 9.204370e+13 9.957265e+10 4.621390e+13 2.586596e+13 4.278153e+13 4.621381e+13
1.334000e-03 5.499185e+20 7.045375e+20 1.287515e+21 2.525140e+01 1.156090e+21 2.807495e+20 1.567515e+13 1.708875e+13 4.686160e+13 6.954650e+12 3.754890e+10 1.881870e+12 6.743285e-08 4.208030e+14 3.841425e+13 8.888040e+13 1.091215e+11 4.459210e+13 3.636610e+13 5.641306e+13 4.459214e+13
1.794000e-03 5.372110e+20 7.500760e+20 1.203340e+21 2.396460e+01 1.078610e+21 3.497620e+20 1.927055e+13 2.099710e+13 5.808935e+13 6.764175e+12 4.037085e+10 1.999555e+12 3.749385e-08 4.208030e+14 3.780965e+13 8.616645e+13 1.177475e+11 4.320265e+13 4.508785e+13 6.767049e+13 4.320272e+13
2.254000e-03 5.270430e+20 7.969135e+20 1.124390e+21 2.272025e+01 1.006135e+21 4.093035e+20 2.220950e+13 2.412055e+13 6.745620e+13 6.599710e+12 4.337830e+10 2.124605e+12 3.030545e-09 4.208030e+14 3.722495e+13 8.404690e+13 1.277545e+11 4.210760e+13 5.217110e+13 7.685691e+13 4.210753e+13
2.714000e-03 5.182360e+20 8.414065e+20 1.047460e+21 2.147140e+01 9.357090e+20 4.607225e+20 2.453525e+13 2.665880e+13 7.521865e+13 6.467890e+12 4.621730e+10 2.250700e+12 2.449940e-08 4.208030e+14 3.662755e+13 8.193500e+13 1.371470e+11 4.116805e+13 5.803758e+13 8.460412e+13 4.116798e+13
3.174000e-03 5.114010e+20 8.877855e+20 9.753905e+20 2.026745e+01 8.699040e+20 5.051375e+20 2.619910e+13 2.871620e+13 8.181200e+13 6.361975e+12 4.910595e+10 2.369540e+12 1.406375e-07 4.208030e+14 3.602560e+13 8.050455e+13 1.463425e+11 4.043685e+13 6.283281e+13 9.080902e+13 4.043690e+13
3.634000e-03 5.065165e+20 9.357765e+20 9.068200e+20 1.909035e+01 8.074600e+20 5.435350e+20 2.758065e+13 3.028675e+13 8.716085e+13 6.288555e+12 5.199285e+10 2.495455e+12 -6.589480e-08 4.208030e+14 3.543910e+13 7.932825e+13 1.563120e+11 3.983425e+13 6.674026e+13 9.583440e+13 3.983429e+13
4.094000e-03 5.036470e+20 9.867080e+20 8.436185e+20 1.797710e+01 7.500525e+20 5.767295e+20 2.853110e+13 3.154030e+13 9.137790e+13 6.256070e+12 5.486105e+10 2.633535e+12 1.202475e-07 4.208030e+14 3.483805e+13 7.825715e+13 1.655650e+11 3.929865e+13 6.999425e+13 1.000558e+14 3.929864e+13
4.554000e-03 5.029835e+20 1.036895e+21 7.786435e+20 1.680330e+01 6.911870e+20 6.054325e+20 2.931120e+13 3.226585e+13 9.494955e+13 6.206640e+12 5.779410e+10 2.761620e+12 1.427135e-07 4.208030e+14 3.421745e+13 7.757025e+13 1.757025e+11 3.889405e+13 7.243028e+13 1.031443e+14 3.889398e+13
5.014000e-03 4.989395e+20 1.087675e+21 7.195150e+20 1.570835e+01 6.377575e+20 6.302630e+20 2.980595e+13 3.287305e+13 9.763680e+13 6.195760e+12 6.066760e+10 2.888945e+12 1.142440e-07 4.208030e+14 3.361090e+13 7.682685e+13 1.845320e+11 3.857825e+13 7.424280e+13 1.058813e+14 3.857829e+13
5.474000e-03 4.991315e+20 1.136425e+21 6.590300e+20 1.456115e+01 5.832430e+20 6.516635e+20 3.021550e+13 3.312435e+13 9.982255e+13 6.224130e+12 6.334150e+10 3.011935e+12 1.840770e-07 4.208030e+14 3.295860e+13 7.642470e+13 1.949495e+11 3.843755e+13 7.546720e+13 1.077625e+14 3.843753e+13
5.934000e-03 4.986265e+20 1.183555e+21 6.031695e+20 1.347645e+01 5.330280e+20 6.702305e+20 3.049285e+13 3.308635e+13 1.014645e+14 6.225410e+12 6.632875e+10 3.126955e+12 -1.823870e-07 4.208030e+14 3.228060e+13 7.593445e+13 2.044280e+11 3.815555e+13 7.666600e+13 1.096778e+14 3.815551e+13
6.394000e-03 4.993625e+20 1.231110e+21 5.489790e+20 1.240030e+01 4.844385e+20 6.862920e+20 3.040635e+13 3.324605e+13 1.026655e+14 6.253315e+12 6.937985e+10 3.239685e+12 7.459210e-08 4.208030e+14 3.154915e+13 7.583405e+13 2.136150e+11 3.809330e+13 7.721010e+13 1.104320e+14 3.809328e+13
6.854000e-03 5.041095e+20 1.278900e+21 4.955825e+20 1.131625e+01 4.366840e+20 7.001735e+20 3.035005e+13 3.312535e+13 1.035280e+14 6.259635e+12 7.270850e+10 3.354185e+12 3.101295e-07 4.208030e+14 3.078425e+13 7.585965e+13 2.236320e+11 3.809675e+13 7.739216e+13 1.111394e+14 3.809675e+13
7.314000e-03 5.081525e+20 1.327185e+21 4.433290e+20 1.023200e+01 3.900740e+20 7.120175e+20 3.009125e+13 3.293710e+13 1.037610e+14 6.281290e+12 7.595785e+10 3.464145e+12 -5.391115e-09 4.208030e+14 3.001910e+13 7.595605e+13 2.331745e+11 3.818825e+13 7.752038e+13 1.112933e+14 3.818820e+13
7.774000e-03 5.112020e+20 1.371730e+21 3.927090e+20 9.158890e+00 3.450390e+20 7.220985e+20 2.976820e+13 3.268690e+13 1.035550e+14 6.262490e+12 7.899000e+10 3.576635e+12 -2.799725e-07 4.208030e+14 2.919585e+13 7.582695e+13 2.424340e+11 3.814450e+13 7.739195e+13 1.113471e+14 3.814443e+13
8.234000e-03 5.148440e+20 1.415910e+21 3.414525e+20 8.048840e+00 2.995605e+20 7.306935e+20 2.922935e+13 3.225125e+13 1.033625e+14 6.269780e+12 8.185555e+10 3.680705e+12 1.208210e-07 4.208030e+14 2.827485e+13 7.605360e+13 2.521390e+11 3.822155e+13 7.738616e+13 1.111967e+14 3.822156e+13
8.694000e-03 5.188590e+20 1.461415e+21 2.920815e+20 6.956695e+00 2.558735e+20 7.377315e+20 2.861105e+13 3.191405e+13 1.029000e+14 6.262725e+12 8.490930e+10 3.784290e+12 -3.058100e-07 4.208030e+14 2.730885e+13 7.625900e+13 2.605755e+11 3.837500e+13 7.690430e+13 1.106090e+14 3.837507e+13
9.154000e-03 5.217410e+20 1.508910e+21 2.477575e+20 5.956490e+00 2.167555e+20 7.436080e+20 2.821410e+13 3.126360e+13 1.021925e+14 6.235960e+12 8.788435e+10 3.891045e+12 -1.061355e-07 4.208030e+14 2.626470e+13 7.644295e+13 2.693845e+11 3.840910e+13 7.596510e+13 1.095427e+14 3.840914e+13
