4.140000e-04 5.770915e+20 6.111710e+20 1.451165e+21 2.764125e+01 1.307300e+21 1.077960e+20 5.829295e+12 6.371110e+12 1.714090e+13 4.979490e+12 3.981525e+10 1.647695e+12 1.580985e-08 4.208030e+14 3.954960e+13 9.737855e+13 9.113900e+10 2.438890e+13 1.331889e+13 2.331227e+13 7.316680e+13
8.740000e-04 5.699925e+20 6.363425e+20 1.351990e+21 2.621010e+01 1.215570e+21 2.006090e+20 1.124080e+13 1.223755e+13 3.331675e+13 4.891480e+12 4.178225e+10 1.707080e+12 2.894595e-08 4.208030e+14 3.898485e+13 9.565970e+13 9.654985e+10 2.396945e+13 2.589206e+13 4.022271e+13 7.190844e+13
1.334000e-03 5.648230e+20 6.608025e+20 1.258735e+21 2.481600e+01 1.129575e+21 2.805425e+20 1.566740e+13 1.711960e+13 4.691310e+13 4.829840e+12 4.404815e+10 1.766615e+12 -3.507850e-08 4.208030e+14 3.842625e+13 9.434825e+13 1.028985e+11 2.366280e+13 3.648347e+13 5.380705e+13 7.098834e+13
1.794000e-03 5.618655e+20 6.900540e+20 1.172555e+21 2.348385e+01 1.050330e+21 3.494180e+20 1.932690e+13 2.104970e+13 5.832185e+13 4.769395e+12 4.640220e+10 1.837270e+12 -4.965870e-08 4.208030e+14 3.785505e+13 9.353665e+13 1.097185e+11 2.345515e+13 4.520466e+13 6.509146e+13 7.036561e+13
2.254000e-03 5.626990e+20 7.194290e+20 1.092770e+21 2.221145e+01 9.771660e+20 4.087575e+20 2.219220e+13 2.428880e+13 6.773100e+13 4.763710e+12 4.897665e+10 1.916000e+12 1.333865e-07 4.208030e+14 3.728355e+13 9.316815e+13 1.161425e+11 2.335305e+13 5.244120e+13 7.442261e+13 7.005923e+13
2.714000e-03 5.638790e+20 7.513620e+20 1.015380e+21 2.093960e+01 9.063945e+20 4.598920e+20 2.447690e+13 2.683120e+13 7.549650e+13 4.765780e+12 5.181765e+10 1.994690e+12 9.681715e-08 4.208030e+14 3.671205e+13 9.283535e+13 1.237220e+11 2.330880e+13 5.853885e+13 8.211842e+13 6.992638e+13
3.174000e-03 5.657595e+20 7.857660e+20 9.442250e+20 1.973635e+01 8.415030e+20 5.039860e+20 2.638165e+13 2.894345e+13 8.197835e+13 4.795415e+12 5.484745e+10 2.080530e+12 -1.146470e-07 4.208030e+14 3.613860e+13 9.272250e+13 1.306620e+11 2.327200e+13 6.345015e+13 8.847197e+13 6.981610e+13
3.634000e-03 5.688535e+20 8.183130e+20 8.756310e+20 1.854440e+01 7.791125e+20 5.419740e+20 2.789820e+13 3.057005e+13 8.740365e+13 4.824145e+12 5.773220e+10 2.165680e+12 -2.082915e-07 4.208030e+14 3.555905e+13 9.290500e+13 1.385985e+11 2.329615e+13 6.745733e+13 9.368828e+13 6.988841e+13
4.094000e-03 5.727495e+20 8.531975e+20 8.109810e+20 1.739120e+01 7.204640e+20 5.747660e+20 2.897740e+13 3.175670e+13 9.173200e+13 4.875855e+12 6.095330e+10 2.254170e+12 1.433010e-07 4.208030e+14 3.497995e+13 9.344155e+13 1.474110e+11 2.344145e+13 7.077255e+13 9.806605e+13 7.032449e+13
4.554000e-03 5.815995e+20 8.891835e+20 7.474110e+20 1.622815e+01 6.629480e+20 6.029590e+20 2.970640e+13 3.256365e+13 9.543740e+13 4.919005e+12 6.404045e+10 2.345230e+12 6.482365e-08 4.208030e+14 3.435475e+13 9.381585e+13 1.564475e+11 2.353485e+13 7.324790e+13 1.016542e+14 7.060448e+13
