4.140000e-04 2.999230e+03 2.270790e+03 4.207240e+03 4.960170e+03 2.493040e+02 4.725365e+02 0.000000e+00 2.375390e+02 3.452330e+01 1.545380e+02 9.560430e+01 1.098135e+01 3.132095e+13 2.501795e+11 1.328990e+02 1.892640e+02 5.851055e+04 1.067775e+04 6.954235e+17
8.740000e-04 2.998440e+03 2.269025e+03 4.206140e+03 4.959880e+03 2.491740e+02 4.682935e+02 0.000000e+00 2.377390e+02 3.453620e+01 1.540945e+02 9.558930e+01 1.098330e+01 3.115475e+13 2.497115e+11 1.329250e+02 1.890513e+02 5.847765e+04 1.068560e+04 1.390625e+18
1.334000e-03 2.997660e+03 2.267260e+03 4.205050e+03 4.959580e+03 2.490440e+02 4.640860e+02 0.000000e+00 2.379470e+02 3.454910e+01 1.536040e+02 9.557430e+01 1.098740e+01 3.098880e+13 2.494195e+11 1.329510e+02 1.888499e+02 5.844655e+04 1.069310e+04 2.085465e+18
1.794000e-03 2.996880e+03 2.265530e+03 4.203950e+03 4.959290e+03 2.489150e+02 4.598160e+02 0.000000e+00 2.381320e+02 3.456190e+01 1.531275e+02 9.555940e+01 1.098960e+01 3.082350e+13 2.490975e+11 1.329770e+02 1.886412e+02 5.841420e+04 1.069905e+04 2.779850e+18
2.254000e-03 2.996100e+03 2.263775e+03 4.202860e+03 4.959000e+03 2.487850e+02 4.556535e+02 0.000000e+00 2.383175e+02 3.457460e+01 1.526665e+02 9.554440e+01 1.099260e+01 3.065990e+13 2.487275e+11 1.330020e+02 1.884407e+02 5.838320e+04 1.070645e+04 3.473650e+18
2.714000e-03 2.995320e+03 2.261985e+03 4.201760e+03 4.958700e+03 2.486550e+02 4.514960e+02 0.000000e+00 2.385270e+02 3.458720e+01 1.521965e+02 9.552950e+01 1.099450e+01 3.049375e+13 2.485110e+11 1.330270e+02 1.882399e+02 5.835205e+04 1.071575e+04 4.167390e+18
3.174000e-03 2.994540e+03 2.260215e+03 4.200670e+03 4.958410e+03 2.485260e+02 4.473415e+02 0.000000e+00 2.387285e+02 3.459980e+01 1.517060e+02 9.551450e+01 1.099690e+01 3.032880e+13 2.482375e+11 1.330520e+02 1.880476e+02 5.832220e+04 1.072320e+04 4.860665e+18
3.634000e-03 2.993760e+03 2.258430e+03 4.199575e+03 4.958110e+03 2.483970e+02 4.430175e+02 0.000000e+00 2.389505e+02 3.461220e+01 1.512285e+02 9.549960e+01 1.099935e+01 3.016520e+13 2.479090e+11 1.330770e+02 1.878496e+02 5.829155e+04 1.073220e+04 5.552610e+18
4.094000e-03 2.992980e+03 2.256600e+03 4.198480e+03 4.957820e+03 2.482670e+02 4.384250e+02 0.000000e+00 2.391680e+02 3.462450e+01 1.506825e+02 9.548470e+01 1.100340e+01 2.999765e+13 2.475560e+11 1.331020e+02 1.876529e+02 5.826100e+04 1.074125e+04 6.244260e+18
4.554000e-03 2.992210e+03 2.254765e+03 4.197390e+03 4.957520e+03 2.481380e+02 4.339030e+02 0.000000e+00 2.393980e+02 3.463670e+01 1.502505e+02 9.546970e+01 1.100580e+01 2.983005e+13 2.472765e+11 1.331260e+02 1.874700e+02 5.823260e+04 1.075150e+04 6.934950e+18
5.014000e-03 2.991430e+03 2.252845e+03 4.196300e+03 4.957230e+03 2.480100e+02 4.291215e+02 0.000000e+00 2.396480e+02 3.464880e+01 1.497910e+02 9.545480e+01 1.100940e+01 2.966265e+13 2.469790e+11 1.331500e+02 1.872968e+02 5.820565e+04 1.076120e+04 7.625090e+18
5.474000e-03 2.990650e+03 2.250865e+03 4.195210e+03 4.956930e+03 2.478805e+02 4.243585e+02 0.000000e+00 2.399130e+02 3.466095e+01 1.492780e+02 9.543990e+01 1.101135e+01 2.948805e+13 2.468705e+11 1.331750e+02 1.871339e+02 5.818035e+04 1.077055e+04 8.314675e+18
5.934000e-03 2.989875e+03 2.248875e+03 4.194120e+03 4.956640e+03 2.477520e+02 4.196485e+02 0.000000e+00 2.401610e+02 3.467280e+01 1.488025e+02 9.542490e+01 1.101580e+01 2.931300e+13 2.467530e+11 1.331980e+02 1.869796e+02 5.815635e+04 1.077675e+04 9.003665e+18
6.394000e-03 2.989110e+03 2.246840e+03 4.193045e+03 4.956340e+03 2.476250e+02 4.145380e+02 0.000000e+00 2.405180e+02 3.468445e+01 1.482880e+02 9.541000e+01 1.101945e+01 2.913510e+13 2.466440e+11 1.332220e+02 1.868345e+02 5.813380e+04 1.078510e+04 9.692725e+18
6.854000e-03 2.988340e+03 2.244745e+03 4.191960e+03 4.956050e+03 2.474970e+02 4.087775e+02 0.000000e+00 2.408680e+02 3.469600e+01 1.477650e+02 9.539510e+01 1.102305e+01 2.895910e+13 2.464980e+11 1.332450e+02 1.866925e+02 5.811175e+04 1.079395e+04 1.038055e+19
7.314000e-03 2.987570e+03 2.242440e+03 4.190880e+03 4.955750e+03 2.473690e+02 4.023600e+02 0.000000e+00 2.412670e+02 3.470760e+01 1.472525e+02 9.538010e+01 1.102665e+01 2.877315e+13 2.463215e+11 1.332680e+02 1.865873e+02 5.809530e+04 1.080155e+04 1.106670e+19
7.774000e-03 2.986800e+03 2.239955e+03 4.189810e+03 4.955460e+03 2.472425e+02 3.961160e+02 0.000000e+00 2.417365e+02 3.471885e+01 1.467650e+02 9.536520e+01 1.103150e+01 2.858690e+13 2.462065e+11 1.332910e+02 1.864961e+02 5.808115e+04 1.080995e+04 1.175280e+19
8.234000e-03 2.986030e+03 2.237290e+03 4.188730e+03 4.955160e+03 2.471150e+02 3.892140e+02 0.000000e+00 2.422265e+02 3.473020e+01 1.462700e+02 9.535030e+01 1.103525e+01 2.839675e+13 2.460360e+11 1.333130e+02 1.864438e+02 5.807300e+04 1.081815e+04 1.243835e+19
