  1.23740E-02  3.00991E+02  1.50733E-09  1.62045E+21  9.89882E+17  2.51013E-02  8.59237E+17  1.53190E+21  6.11719E+12  6.11719E+12  2.28468E+11  1.23023E+13  1.98029E+11
  1.28340E-02  3.00979E+02  1.50737E-09  1.62315E+21  9.88256E+17  2.50600E-02  8.57825E+17  1.52919E+21  6.10656E+12  6.10656E+12  2.28856E+11  1.22820E+13  1.97960E+11
  1.32940E-02  3.00967E+02  1.50742E-09  1.62585E+21  9.86633E+17  2.50189E-02  8.56417E+17  1.52649E+21  6.09595E+12  6.09595E+12  2.29243E+11  1.22616E+13  1.97890E+11
  1.37540E-02  3.00956E+02  1.50746E-09  1.62855E+21  9.85013E+17  2.49778E-02  8.55010E+17  1.52380E+21  6.08535E+12  6.08535E+12  2.29630E+11  1.22414E+13  1.97821E+11
  1.42140E-02  3.00944E+02  1.50750E-09  1.63124E+21  9.83395E+17  2.49368E-02  8.53606E+17  1.52111E+21  6.07478E+12  6.07478E+12  2.30016E+11  1.22211E+13  1.97751E+11
  1.46740E-02  3.00932E+02  1.50754E-09  1.63393E+21  9.81780E+17  2.48958E-02  8.52203E+17  1.51843E+21  6.06422E+12  6.06422E+12  2.30401E+11  1.22009E+13  1.97682E+11
  1.51340E-02  3.00921E+02  1.50758E-09  1.63661E+21  9.80167E+17  2.48550E-02  8.50804E+17  1.51575E+21  6.05368E+12  6.05368E+12  2.30785E+11  1.21807E+13  1.97613E+11
  1.55940E-02  3.00909E+02  1.50762E-09  1.63928E+21  9.78557E+17  2.48141E-02  8.49406E+17  1.51307E+21  6.04317E+12  6.04317E+12  2.31169E+11  1.21606E+13  1.97543E+11
  1.60540E-02  3.00897E+02  1.50766E-09  1.64195E+21  9.76950E+17  2.47734E-02  8.48011E+17  1.51040E+21  6.03267E+12  6.03267E+12  2.31552E+11  1.21405E+13  1.97474E+11
  1.65140E-02  3.00886E+02  1.50770E-09  1.64462E+21  9.75345E+17  2.47327E-02  8.46618E+17  1.50774E+21  6.02219E+12  6.02219E+12  2.31934E+11  1.21204E+13  1.97405E+11
  1.69740E-02  3.00874E+02  1.50774E-09  1.64728E+21  9.73743E+17  2.46921E-02  8.45227E+17  1.50508E+21  6.01173E+12  6.01173E+12  2.32316E+11  1.21004E+13  1.97335E+11
  1.74340E-02  3.00862E+02  1.50778E-09  1.64994E+21  9.72143E+17  2.46515E-02  8.43838E+17  1.50243E+21  6.00129E+12  6.00129E+12  2.32697E+11  1.20804E+13  1.97266E+11
  1.78940E-02  3.00851E+02  1.50782E-09  1.65259E+21  9.70546E+17  2.46110E-02  8.42452E+17  1.49978E+21  5.99087E+12  5.99087E+12  2.33077E+11  1.20604E+13  1.97197E+11
  1.83540E-02  3.00839E+02  1.50786E-09  1.65523E+21  9.68952E+17  2.45706E-02  8.41068E+17  1.49713E+21  5.98047E+12  5.98047E+12  2.33457E+11  1.20405E+13  1.97128E+11
  1.88140E-02  3.00827E+02  1.50790E-09  1.65787E+21  9.67360E+17  2.45303E-02  8.39686E+17  1.49449E+21  5.97009E+12  5.97009E+12  2.33835E+11  1.20206E+13  1.97058E+11
  1.92740E-02  3.00816E+02  1.50794E-09  1.66051E+21  9.65770E+17  2.44900E-02  8.38306E+17  1.49186E+21  5.95972E+12  5.95972E+12  2.34214E+11  1.20008E+13  1.96989E+11
  1.97340E-02  3.00804E+02  1.50799E-09  1.66314E+21  9.64184E+17  2.44497E-02  8.36929E+17  1.48923E+21  5.94938E+12  5.94938E+12  2.34591E+11  1.19810E+13  1.96920E+11
  2.01940E-02  3.00793E+02  1.50803E-09  1.66577E+21  9.62599E+17  2.44096E-02  8.35554E+17  1.48661E+21  5.93905E+12  5.93905E+12  2.34968E+11  1.19612E+13  1.96851E+11
  2.06540E-02  3.00781E+02  1.50807E-09  1.66839E+21  9.61018E+17  2.43695E-02  8.34181E+17  1.48399E+21  5.92875E+12  5.92875E+12  2.35344E+11  1.19415E+13  1.96782E+11
  2.11140E-02  3.00769E+02  1.50811E-09  1.67100E+21  9.59439E+17  2.43294E-02  8.32810E+17  1.48137E+21  5.91846E+12  5.91846E+12  2.35720E+11  1.19218E+13  1.96713E+11
  2.15740E-02  3.00758E+02  1.50815E-09  1.67361E+21  9.57862E+17  2.42895E-02  8.31442E+17  1.47876E+21  5.90819E+12  5.90819E+12  2.36095E+11  1.19021E+13  1.96643E+11
  2.20340E-02  3.00746E+02  1.50819E-09  1.67622E+21  9.56288E+17  2.42496E-02  8.30076E+17  1.47616E+21  5.89794E+12  5.89794E+12  2.36469E+11  1.18825E+13  1.96574E+11
  2.24940E-02  3.00735E+02  1.50823E-09  1.67882E+21  9.54717E+17  2.42097E-02  8.28711E+17  1.47356E+21  5.88771E+12  5.88771E+12  2.36842E+11  1.18629E+13  1.96505E+11
  2.29540E-02  3.00723E+02  1.50827E-09  1.68142E+21  9.53148E+17  2.41700E-02  8.27350E+17  1.47096E+21  5.87750E+12  5.87750E+12  2.37215E+11  1.18434E+13  1.96436E+11
  2.34140E-02  3.00712E+02  1.50831E-09  1.68401E+21  9.51582E+17  2.41302E-02  8.25990E+17  1.46837E+21  5.86731E+12  5.86731E+12  2.37587E+11  1.18239E+13  1.96367E+11
  2.38740E-02  3.00700E+02  1.50835E-09  1.68660E+21  9.50018E+17  2.40906E-02  8.24633E+17  1.46579E+21  5.85713E+12  5.85713E+12  2.37959E+11  1.18044E+13  1.96298E+11
  2.43340E-02  3.00688E+02  1.50839E-09  1.68918E+21  9.48457E+17  2.40510E-02  8.23277E+17  1.46320E+21  5.84698E+12  5.84698E+12  2.38329E+11  1.17849E+13  1.96229E+11
  2.47940E-02  3.00677E+02  1.50843E-09  1.69176E+21  9.46898E+17  2.40115E-02  8.21924E+17  1.46063E+21  5.83684E+12  5.83684E+12  2.38700E+11  1.17655E+13  1.96160E+11
  2.52540E-02  3.00665E+02  1.50847E-09  1.69433E+21  9.45342E+17  2.39721E-02  8.20574E+17  1.45806E+21  5.82672E+12  5.82672E+12  2.39069E+11  1.17462E+13  1.96091E+11
  2.57140E-02  3.00654E+02  1.50851E-09  1.69690E+21  9.43788E+17  2.39327E-02  8.19225E+17  1.45549E+21  5.81662E+12  5.81662E+12  2.39438E+11  1.17268E+13  1.96022E+11
  2.61740E-02  3.00642E+02  1.50855E-09  1.69946E+21  9.42237E+17  2.38933E-02  8.17878E+17  1.45293E+21  5.80654E+12  5.80654E+12  2.39806E+11  1.17075E+13  1.95954E+11
  2.66340E-02  3.00631E+02  1.50859E-09  1.70202E+21  9.40689E+17  2.38541E-02  8.16534E+17  1.45037E+21  5.79648E+12  5.79648E+12  2.40174E+11  1.16883E+13  1.95885E+11
  2.70940E-02  3.00619E+02  1.50863E-09  1.70457E+21  9.39142E+17  2.38149E-02  8.15192E+17  1.44782E+21  5.78643E+12  5.78643E+12  2.40540E+11  1.16690E+13  1.95816E+11
  2.75540E-02  3.00608E+02  1.50867E-09  1.70712E+21  9.37599E+17  2.37757E-02  8.13852E+17  1.44528E+21  5.77641E+12  5.77641E+12  2.40907E+11  1.16498E+13  1.95747E+11
  2.80140E-02  3.00596E+02  1.50871E-09  1.70966E+21  9.36058E+17  2.37367E-02  8.12515E+17  1.44273E+21  5.76640E+12  5.76640E+12  2.41272E+11  1.16307E+13  1.95678E+11
  2.84740E-02  3.00585E+02  1.50875E-09  1.71220E+21  9.34519E+17  2.36977E-02  8.11179E+17  1.44020E+21  5.75641E+12  5.75641E+12  2.41637E+11  1.16116E+13  1.95609E+11
  2.89340E-02  3.00573E+02  1.50879E-09  1.71474E+21  9.32983E+17  2.36587E-02  8.09846E+17  1.43766E+21  5.74644E+12  5.74644E+12  2.42001E+11  1.15925E+13  1.95541E+11
  2.93940E-02  3.00562E+02  1.50883E-09  1.71727E+21  9.31450E+17  2.36198E-02  8.08515E+17  1.43514E+21  5.73649E+12  5.73649E+12  2.42365E+11  1.15734E+13  1.95472E+11
  2.98540E-02  3.00550E+02  1.50887E-09  1.71979E+21  9.29919E+17  2.35810E-02  8.07186E+17  1.43261E+21  5.72656E+12  5.72656E+12  2.42727E+11  1.15544E+13  1.95403E+11
  3.03140E-02  3.00539E+02  1.50891E-09  1.72231E+21  9.28390E+17  2.35423E-02  8.05859E+17  1.43009E+21  5.71664E+12  5.71664E+12  2.43090E+11  1.15354E+13  1.95334E+11
  3.07740E-02  3.00527E+02  1.50895E-09  1.72483E+21  9.26864E+17  2.35036E-02  8.04534E+17  1.42758E+21  5.70674E+12  5.70674E+12  2.43451E+11  1.15165E+13  1.95266E+11
  3.12340E-02  3.00516E+02  1.50899E-09  1.72734E+21  9.25340E+17  2.34650E-02  8.03211E+17  1.42507E+21  5.69686E+12  5.69686E+12  2.43812E+11  1.14976E+13  1.95197E+11
  3.16940E-02  3.00505E+02  1.50903E-09  1.72984E+21  9.23819E+17  2.34264E-02  8.01891E+17  1.42257E+21  5.68700E+12  5.68700E+12  2.44173E+11  1.14787E+13  1.95128E+11
  3.21540E-02  3.00493E+02  1.50907E-09  1.73234E+21  9.22301E+17  2.33879E-02  8.00573E+17  1.42007E+21  5.67716E+12  5.67716E+12  2.44532E+11  1.14599E+13  1.95060E+11
  3.26140E-02  3.00482E+02  1.50911E-09  1.73484E+21  9.20785E+17  2.33495E-02  7.99257E+17  1.41757E+21  5.66734E+12  5.66734E+12  2.44891E+11  1.14411E+13  1.94991E+11
  3.30740E-02  3.00470E+02  1.50915E-09  1.73733E+21  9.19271E+17  2.33111E-02  7.97943E+17  1.41508E+21  5.65753E+12  5.65753E+12  2.45249E+11  1.14223E+13  1.94922E+11
  3.35340E-02  3.00459E+02  1.50919E-09  1.73982E+21  9.17760E+17  2.32728E-02  7.96631E+17  1.41260E+21  5.64774E+12  5.64774E+12  2.45607E+11  1.14036E+13  1.94854E+11
  3.39940E-02  3.00447E+02  1.50923E-09  1.74230E+21  9.16251E+17  2.32345E-02  7.95321E+17  1.41012E+21  5.63797E+12  5.63797E+12  2.45964E+11  1.13849E+13  1.94785E+11
