1.191400e-02 2.964630e+03 2.214030e+03 4.158715e+03 4.952730e+03 3.522230e+02 0.000000e+00 2.375935e+02 3.536195e+01 3.401080e+02 9.523100e+01 2.558540e+13 1.345080e+02 1.776137e+14
1.237400e-02 2.963365e+03 2.211680e+03 4.156935e+03 4.952430e+03 3.414280e+02 0.000000e+00 2.374025e+02 3.538825e+01 3.380180e+02 9.521610e+01 2.539390e+13 1.345580e+02 1.773113e+14
1.283400e-02 2.962100e+03 2.209415e+03 4.155170e+03 4.952130e+03 3.317230e+02 0.000000e+00 2.370990e+02 3.541410e+01 3.359895e+02 9.520120e+01 2.520105e+13 1.346070e+02 1.770117e+14
1.329400e-02 2.960855e+03 2.207630e+03 4.153415e+03 4.951820e+03 3.263815e+02 0.000000e+00 2.366955e+02 3.543935e+01 3.340345e+02 9.518630e+01 2.500545e+13 1.346550e+02 1.767156e+14
1.375400e-02 2.959610e+03 2.205865e+03 4.151670e+03 4.951520e+03 3.240830e+02 0.000000e+00 2.362500e+02 3.546430e+01 3.320690e+02 9.517140e+01 2.481910e+13 1.347020e+02 1.764198e+14
1.421400e-02 2.958375e+03 2.204230e+03 4.149935e+03 4.951220e+03 3.225120e+02 0.000000e+00 2.358245e+02 3.548860e+01 3.302115e+02 9.515650e+01 2.464265e+13 1.347490e+02 1.761226e+14
1.467400e-02 2.957145e+03 2.202660e+03 4.148215e+03 4.950920e+03 3.212880e+02 0.000000e+00 2.353380e+02 3.551260e+01 3.282760e+02 9.514170e+01 2.446195e+13 1.347945e+02 1.758347e+14
1.513400e-02 2.955920e+03 2.201070e+03 4.146490e+03 4.950620e+03 3.202220e+02 0.000000e+00 2.348805e+02 3.553630e+01 3.263315e+02 9.512680e+01 2.428375e+13 1.348395e+02 1.755489e+14
1.559400e-02 2.954705e+03 2.199695e+03 4.144785e+03 4.950310e+03 3.193210e+02 0.000000e+00 2.343925e+02 3.555940e+01 3.244255e+02 9.511190e+01 2.411035e+13 1.348835e+02 1.752572e+14
1.605400e-02 2.953500e+03 2.198255e+03 4.143090e+03 4.950010e+03 3.184410e+02 0.000000e+00 2.339250e+02 3.558215e+01 3.225980e+02 9.509700e+01 2.393955e+13 1.349270e+02 1.749823e+14
1.651400e-02 2.952300e+03 2.196890e+03 4.141410e+03 4.949710e+03 3.175535e+02 0.000000e+00 2.334535e+02 3.560440e+01 3.207420e+02 9.508210e+01 2.376965e+13 1.349690e+02 1.746963e+14
1.697400e-02 2.951100e+03 2.195665e+03 4.139730e+03 4.949400e+03 3.167930e+02 0.000000e+00 2.330015e+02 3.562635e+01 3.188900e+02 9.506730e+01 2.360320e+13 1.350110e+02 1.744237e+14
1.743400e-02 2.949910e+03 2.194430e+03 4.138060e+03 4.949100e+03 3.160830e+02 0.000000e+00 2.325390e+02 3.564790e+01 3.169865e+02 9.505240e+01 2.343585e+13 1.350520e+02 1.741470e+14
1.789400e-02 2.948730e+03 2.193140e+03 4.136400e+03 4.948800e+03 3.154375e+02 0.000000e+00 2.321145e+02 3.566900e+01 3.150775e+02 9.503750e+01 2.327665e+13 1.350920e+02 1.738734e+14
1.835400e-02 2.947545e+03 2.191830e+03 4.134745e+03 4.948490e+03 3.147390e+02 0.000000e+00 2.317040e+02 3.568990e+01 3.132325e+02 9.502260e+01 2.311515e+13 1.351320e+02 1.736045e+14
1.881400e-02 2.946360e+03 2.190410e+03 4.133080e+03 4.948190e+03 3.141030e+02 0.000000e+00 2.313010e+02 3.571065e+01 3.114240e+02 9.500780e+01 2.295370e+13 1.351710e+02 1.733319e+14
1.927400e-02 2.945195e+03 2.189200e+03 4.131445e+03 4.947890e+03 3.134795e+02 0.000000e+00 2.308690e+02 3.573080e+01 3.096945e+02 9.499290e+01 2.279615e+13 1.352095e+02 1.730671e+14
1.973400e-02 2.944025e+03 2.187965e+03 4.129805e+03 4.947580e+03 3.129200e+02 0.000000e+00 2.304610e+02 3.575080e+01 3.079445e+02 9.497810e+01 2.264115e+13 1.352470e+02 1.728047e+14
2.019400e-02 2.942860e+03 2.186800e+03 4.128180e+03 4.947280e+03 3.123720e+02 0.000000e+00 2.300410e+02 3.577030e+01 3.061895e+02 9.496320e+01 2.248060e+13 1.352850e+02 1.725228e+14
2.065400e-02 2.941710e+03 2.185680e+03 4.126555e+03 4.946970e+03 3.118295e+02 0.000000e+00 2.296445e+02 3.578955e+01 3.044975e+02 9.494830e+01 2.233045e+13 1.353210e+02 1.722686e+14
2.111400e-02 2.940550e+03 2.184515e+03 4.124940e+03 4.946670e+03 3.113040e+02 0.000000e+00 2.292410e+02 3.580850e+01 3.028085e+02 9.493350e+01 2.217375e+13 1.353570e+02 1.720076e+14
2.157400e-02 2.939420e+03 2.183430e+03 4.123340e+03 4.946360e+03 3.107725e+02 0.000000e+00 2.288680e+02 3.582685e+01 3.011615e+02 9.491860e+01 2.202810e+13 1.353920e+02 1.717396e+14
2.203400e-02 2.938285e+03 2.182330e+03 4.121755e+03 4.946060e+03 3.102670e+02 0.000000e+00 2.284860e+02 3.584475e+01 2.994690e+02 9.490380e+01 2.188410e+13 1.354260e+02 1.714824e+14
