1.467400e-02 2.438875e+21 5.385790e+19 7.026294e+18 4.683160e+19 6.626420e+20 5.335230e+13 1.133610e+14 8.503650e+12 2.464875e+14 1.840440e+13
1.513400e-02 2.463010e+21 5.186900e+19 6.769779e+18 4.509925e+19 6.367315e+20 5.232965e+13 1.109580e+14 8.573270e+12 2.330570e+14 1.814450e+13
1.559400e-02 2.488745e+21 5.018465e+19 6.552325e+18 4.363230e+19 6.135095e+20 5.102835e+13 1.081900e+14 8.635290e+12 2.217945e+14 1.790915e+13
1.605400e-02 2.513010e+21 4.857155e+19 6.343953e+18 4.222760e+19 5.918560e+20 4.977075e+13 1.052830e+14 8.705500e+12 2.109280e+14 1.768535e+13
1.651400e-02 2.536280e+21 4.704305e+19 6.146381e+18 4.089660e+19 5.690195e+20 4.857895e+13 1.023845e+14 8.759050e+12 2.001330e+14 1.746830e+13
1.697400e-02 2.558750e+21 4.568090e+19 5.970201e+18 3.971075e+19 5.497500e+20 4.752390e+13 9.896145e+13 8.823425e+12 1.910500e+14 1.729045e+13
1.743400e-02 2.580845e+21 4.448685e+19 5.815646e+18 3.867115e+19 5.280385e+20 4.626790e+13 9.567430e+13 8.883210e+12 1.827365e+14 1.710395e+13
1.789400e-02 2.601585e+21 4.339950e+19 5.674858e+18 3.772460e+19 5.088345e+20 4.496520e+13 9.182830e+13 8.933375e+12 1.753165e+14 1.691960e+13
1.835400e-02 2.620290e+21 4.225555e+19 5.526653e+18 3.672885e+19 4.903725e+20 4.378590e+13 8.838990e+13 8.988630e+12 1.674565e+14 1.675790e+13
1.881400e-02 2.638515e+21 4.120130e+19 5.390028e+18 3.581130e+19 4.732120e+20 4.262860e+13 8.489905e+13 9.035435e+12 1.604670e+14 1.660685e+13
1.927400e-02 2.656210e+21 4.018415e+19 5.258114e+18 3.492605e+19 4.570170e+20 4.146000e+13 8.163875e+13 9.070590e+12 1.537700e+14 1.645775e+13
1.973400e-02 2.671800e+21 3.932455e+19 5.146605e+18 3.417795e+19 4.404815e+20 4.032970e+13 7.854190e+13 9.114080e+12 1.479030e+14 1.630370e+13
2.019400e-02 2.687170e+21 3.846540e+19 5.035114e+18 3.343030e+19 4.270105e+20 3.915820e+13 7.567165e+13 9.151210e+12 1.422845e+14 1.615835e+13
